n_periods,n_nonzero,adi,zero_share,cv2,spike_ratio,seasonal_strength,intermittency_sub,cv2_sub,spike_sub,score,risk_band,scorable,seasonal_exempt,orig_score
36,2,18.0,0.9444444444444444,,,0.2941176470588235,,,,,manual_review,False,False,0.4861111111111111
36,7,5.142857142857143,0.8055555555555556,0.1944444444444445,1.3499999999999996,0.5666666666666665,0.816849816849817,0.0,0.34999999999999964,0.4142399267399267,medium,True,False,0.5931013431013431
36,13,2.769230769230769,0.6388888888888888,1.254072103754375,6.663529382065503,0.281064443725093,0.30966469428007887,1.0,1.0,0.7238658777120315,high,True,False,0.7371383957922419
36,5,7.2,0.8611111111111112,0.4719387755102042,2.6999999999999997,0.2585812356979402,1.0,0.29591836734693894,1.0,0.7535714285714287,high,True,False,0.9464640022675739
36,7,5.142857142857143,0.8055555555555556,0.6700133307542818,2.516199922561644,0.25694609984699024,0.816849816849817,0.5600177743390424,1.0,0.7727461477585916,high,True,False,0.9056013431013432
36,36,1.0,0.0,0.29993458126827455,2.344,0.15316086114883998,0.0,0.06657944169103273,1.0,0.27330280459186146,low,True,False,0.30201518882111933
36,6,6.0,0.8333333333333334,2.8757396449704142,11.125,0.29893129770992344,1.0,1.0,1.0,1.0,high,True,False,0.9583333333333334
36,10,3.6,0.7222222222222222,0.25303346200675747,1.9831667114018898,0.13839177913962408,0.4871794871794873,0.00404461600900996,0.9831667114018898,0.44207908832542087,medium,True,False,0.49441436049005505
36,3,12.0,0.9166666666666666,1.5507015306122447,4.15,0.3048501362397824,1.0,1.0,1.0,1.0,high,True,False,0.9791666666666666
36,5,7.2,0.8611111111111112,0.3143294147649503,1.2663999557495116,0.25010962049612195,1.0,0.08577255301993374,0.2663999557495116,0.49662038249435475,medium,True,False,0.6992670509571588
36,14,2.5714285714285716,0.6111111111111112,0.25946261770596657,2.3333333333333335,0.2517315323506035,0.26739926739926745,0.012616823607955427,1.0,0.3613755952224914,medium,True,False,0.46625235161137535
36,2,18.0,0.9444444444444444,,,0.3023353192894317,,,,,manual_review,False,False,0.8612048833468742
36,36,1.0,0.0,0.09174265738242073,1.5001800329408619,0.8149670691395569,0.0,0.0,0.5001800329408619,0.12504500823521547,low,True,True,0.1588124287069333
36,13,2.769230769230769,0.6388888888888888,0.3754855435419968,1.5997999668121328,0.2294255817253701,0.30966469428007887,0.16731405805599575,0.5997999668121328,0.33237578973466325,medium,True,False,0.6178525036484885
36,3,12.0,0.9166666666666666,1.259310693094306,4.8076923076923075,0.3016995045857265,1.0,1.0,1.0,1.0,high,True,False,0.9791666666666666
36,8,4.5,0.7777777777777778,0.039836979351441384,1.2310138797090737,0.15102747204299627,0.6794871794871795,0.0,0.23101387970907372,0.32954834172214026,low,True,False,0.43058248693913614
36,5,7.2,0.8611111111111112,2.8359375,13.199999999999998,0.3037497226536495,1.0,1.0,1.0,1.0,high,True,False,0.9652777777777778
36,7,5.142857142857143,0.8055555555555556,0.8609702213292921,3.149800002574919,0.2673436907045025,0.816849816849817,0.8146269617723895,1.0,0.8618593633602631,high,True,False,0.9056013431013432
36,6,6.0,0.8333333333333334,0.3023740108288214,2.0357142857142856,0.2309561880396548,1.0,0.06983201443842857,1.0,0.6744412050534501,high,True,False,0.7220732680827435
36,7,5.142857142857143,0.8055555555555556,0.30787037037037035,3.0,0.3030303030303031,0.816849816849817,0.07716049382716046,1.0,0.603746099579433,medium,True,False,0.6533829789038123
36,36,1.0,0.0,0.22763003526502856,2.1182978445704057,0.4695452055576649,0.0,0.0,1.0,0.25,low,True,False,0.25
36,5,7.2,0.8611111111111112,0.3512396694214875,1.9,0.25226130653266354,1.0,0.13498622589531664,0.8999999999999999,0.6722451790633608,high,True,False,0.7752812213039484
36,4,9.0,0.8888888888888888,0.5189245499435434,1.8499999999999996,0.2753761313628251,1.0,0.35856606659139123,0.8499999999999996,0.7379981233069869,high,True,False,0.9522990352402658
36,32,1.125,0.1111111111111111,0.18455969904941286,2.207142857142857,0.2346779336952628,0.0,0.0,1.0,0.25,low,True,False,0.2777777777777778
36,2,18.0,0.9444444444444444,,,0.31232583065380504,,,,,manual_review,False,False,0.9623015873015873
36,36,1.0,0.0,0.012078600884515239,1.2123152258477874,0.3570538584765821,0.0,0.0,0.2123152258477874,0.05307880646194685,low,True,False,0.0602690766673834
36,2,18.0,0.9444444444444444,,,0.29824561403508787,,,,,manual_review,False,False,0.5694444444444444
36,36,1.0,0.0,0.05310721618249824,1.2734440946211405,0.504113592944007,0.0,0.0,0.2734440946211405,0.06836102365528512,low,True,False,0.17207667319008224
36,31,1.1612903225806452,0.1388888888888889,1.2642417370474515,4.875,0.3201166291752209,0.0,1.0,1.0,0.6,medium,True,False,0.5347222222222222
36,13,2.769230769230769,0.6388888888888888,0.6737635605799693,1.9299130626987937,0.14945944384764775,0.30966469428007887,0.5650180807732924,0.9299130626987937,0.5541004716573823,medium,True,False,0.7371383957922419
36,2,18.0,0.9444444444444444,,,0.30942895086321365,,,,,manual_review,False,False,0.9305555555555556
36,20,1.8,0.4444444444444444,5.9146998779909845,13.71924421242719,0.2829843642937354,0.10256410256410256,1.0,1.0,0.641025641025641,medium,True,False,0.6367521367521367
36,36,1.0,0.0,0.36424452293934245,2.392202545102359,0.20074848887340502,0.0,0.15232603058578995,1.0,0.30331411070502645,low,True,False,0.3690047113951484
36,13,2.769230769230769,0.6388888888888888,0.5917913504865928,3.083478754216974,0.13283195737005093,0.30966469428007887,0.4557218006487904,1.0,0.5333685079391082,medium,True,False,0.7371383957922419
36,24,1.5,0.3333333333333333,1.4879465865202914,5.269408301032033,0.25055550938545257,0.03846153846153845,1.0,1.0,0.6153846153846154,medium,True,False,0.592948717948718
36,15,2.4,0.5833333333333334,0.843599222587713,4.011492102197458,0.1763464464459159,0.23076923076923075,0.7914656301169507,1.0,0.619320662848625,medium,True,False,0.7035256410256411
36,36,1.0,0.0,0.19496374842095393,1.8390570643951463,0.48476214657065075,0.0,0.0,0.8390570643951463,0.20976426609878657,low,True,False,0.25
36,5,7.2,0.8611111111111112,0.6753427972967346,1.965999913215637,0.26726114793331635,1.0,0.5671237297289795,0.9659999132156369,0.8399932837090521,high,True,False,0.9652777777777778
36,5,7.2,0.8611111111111112,0.3435147928288861,2.0,0.3546282761294671,1.0,0.12468639043851477,1.0,0.6936402366534802,high,True,False,0.7181382574989154
36,1,36.0,0.9722222222222222,,,0.3142857142857143,,,,,manual_review,False,False,0.4930555555555556
36,8,4.5,0.7777777777777778,0.7739495813491056,2.485667489734026,0.3291056354607824,0.6794871794871795,0.6985994417988075,1.0,0.7663046764244544,high,True,False,0.8643162393162394
36,36,1.0,0.0,0.41882959237717515,2.1645980986143614,0.49701812115416844,0.0,0.22510612316956688,1.0,0.3287871431093484,low,True,False,0.42586415872622413
36,1,36.0,0.9722222222222222,,,0.3142857142857143,,,,,manual_review,False,False,0.4930555555555556
36,3,12.0,0.9166666666666666,1.0529838674939955,4.215608718308961,0.2990113040772885,1.0,1.0,1.0,1.0,high,True,False,0.9791666666666666
36,21,1.7142857142857142,0.4166666666666667,8.24694582508457,217.59096307681943,0.2893075750061802,0.08424908424908423,1.0,1.0,0.6336996336996337,medium,True,False,0.6252289377289377
36,1,36.0,0.9722222222222222,,,0.3142857142857144,,,,,manual_review,False,False,0.4930555555555556
36,5,7.2,0.8611111111111112,0.6250000000000001,2.4799999999999995,0.2729937169030867,1.0,0.5000000000000001,1.0,0.8250000000000001,high,True,False,0.9652777777777778
36,7,5.142857142857143,0.8055555555555556,1.2153953356221727,3.933266655604043,0.2668195511887732,0.816849816849817,1.0,1.0,0.9267399267399268,high,True,False,0.9056013431013432
36,11,3.272727272727273,0.6944444444444444,0.41279490629655885,3.0,0.2782169333968567,0.41724941724941733,0.21705987506207847,1.0,0.4928707231714944,medium,True,False,0.6975014928157142
36,36,1.0,0.0,0.17850274931946208,1.9880024754275132,0.343129375089146,0.0,0.0,0.9880024754275132,0.2470006188568783,low,True,False,0.25
36,4,9.0,0.8888888888888888,0.4571965971653634,1.5582321996453303,0.27319784403351055,1.0,0.2762621295538179,0.5582321996453303,0.6362497952551689,medium,True,False,0.8666234370747283
36,20,1.8,0.4444444444444444,0.11681399854123371,1.2677175766883146,0.1082856511614827,0.10256410256410256,0.0,0.26771757668831464,0.10795503519771968,low,True,False,0.23740610974687856
36,36,1.0,0.0,0.26276691163158705,1.942353267937086,0.1436692635465726,0.0,0.01702254884211607,0.9423532679370861,0.24154620907901214,low,True,False,0.26329886628290317
36,36,1.0,0.0,0.36056833489844764,2.238573857204993,0.39693113252687107,0.0,0.14742444653126352,1.0,0.30159855628594223,low,True,False,0.36517534885254965
36,36,1.0,0.0,0.11109784953855843,1.687808681985743,0.5377909818500501,0.0,0.0,0.687808681985743,0.17195217049643574,low,True,False,0.17570849244476427
36,32,1.125,0.1111111111111111,0.10100481588180847,1.4814095846036583,0.17237501556273593,0.0,0.0,0.48140958460365835,0.12035239615091459,low,True,False,0.22090870006123764
36,36,1.0,0.0,0.4300978120186939,2.4524609296856457,0.5522446869991076,0.0,0.24013041602492521,1.0,0.33404564560872385,medium,True,False,0.4376018875194728
36,5,7.2,0.8611111111111112,0.25227024325188924,1.5999999999999999,0.24622239724677253,1.0,0.0030269910025189826,0.5999999999999999,0.5510594468508816,medium,True,False,0.6391922287191056
36,7,5.142857142857143,0.8055555555555556,0.14,2.0,0.1932773109243694,0.816849816849817,0.0,1.0,0.5767399267399268,medium,True,False,0.5056013431013431
36,11,3.272727272727273,0.6944444444444444,0.17112210470536682,2.023156857958027,0.09368473496475593,0.41724941724941733,0.0,1.0,0.41689976689976693,medium,True,False,0.47084881436336634
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,35,1.0285714285714285,0.027777777777777776,1.0308293763752228,4.0744466946150695,0.42365766188406273,0.0,1.0,1.0,0.6,medium,True,False,0.5069444444444444
36,24,1.5,0.3333333333333333,1.267813701975147,6.282882742270936,0.34948405517622827,0.03846153846153845,1.0,1.0,0.6153846153846154,medium,True,False,0.592948717948718
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,2,18.0,0.9444444444444444,,,0.30247527873267155,,,,,manual_review,False,False,0.8625514231725897
36,1,36.0,0.9722222222222222,,,0.3142857142857144,,,,,manual_review,False,False,0.4930555555555556
36,23,1.565217391304348,0.3611111111111111,0.5229121146500775,3.473405328375859,0.10542900237829522,0.05239687848383501,0.36388281953343665,1.0,0.39831773823023686,medium,True,False,0.6033769973987365
36,14,2.5714285714285716,0.6111111111111112,0.7172406817377234,3.675,0.25045045045045067,0.26739926739926745,0.6229875756502978,1.0,0.5750053584373112,medium,True,False,0.7196275946275946
36,20,1.8,0.4444444444444444,1.0397357054963816,6.113499270034368,0.2945207578107196,0.10256410256410256,1.0,1.0,0.641025641025641,medium,True,False,0.6367521367521367
36,3,12.0,0.9166666666666666,0.18749999999999997,1.9,0.2799999999999998,1.0,0.0,0.8999999999999999,0.625,medium,True,False,0.6041666666666666
36,6,6.0,0.8333333333333334,0.5905728012740156,2.0,0.44330233303943245,1.0,0.4540970683653541,1.0,0.8089339739278739,high,True,False,0.9238826811508544
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,7,5.142857142857143,0.8055555555555556,0.7230209075322219,2.155244538286535,0.2423835384325045,0.816849816849817,0.6306945433762959,1.0,0.7974830169216304,high,True,False,0.9056013431013432
36,7,5.142857142857143,0.8055555555555556,0.5473251028806584,2.733333333333332,0.2718141870684244,0.816849816849817,0.3964334705075445,1.0,0.7154916414175674,high,True,False,0.9056013431013432
36,8,4.5,0.7777777777777778,0.29279811097992914,2.6499999999999995,0.1900532859680284,0.6794871794871795,0.05706414797323885,1.0,0.5417673235855054,medium,True,False,0.6588976049203322
36,3,12.0,0.9166666666666666,0.3333333333333333,1.0,0.28455284552845517,1.0,0.11111111111111109,0.0,0.4388888888888889,medium,True,False,0.6493055555555556
36,4,9.0,0.8888888888888888,2.4101737078502317,8.038723955576591,0.30586307652807143,1.0,1.0,1.0,1.0,high,True,False,0.9722222222222222
36,17,2.1176470588235294,0.5277777777777778,0.48078481472549217,1.7846153846153845,0.0644953008721586,0.17043740573152338,0.30771308630065625,0.7846153846153845,0.3720283886516852,medium,True,False,0.6601038790927296
36,11,3.272727272727273,0.6944444444444444,0.4325141776937618,2.25,0.3627190653212956,0.41724941724941733,0.24335223692501576,1.0,0.5020730498235224,medium,True,False,0.7180424005211341
36,11,3.272727272727273,0.6944444444444444,0.2991874678192783,2.4018589407673208,0.12405961092775963,0.41724941724941733,0.06558329042570439,1.0,0.43985391854876343,medium,True,False,0.5601575622330495
36,2,18.0,0.9444444444444444,,,0.29824561403508787,,,,,manual_review,False,False,0.5694444444444444
36,16,2.25,0.5555555555555556,0.5394160349959541,2.714101984086147,0.3336158371866421,0.1987179487179487,0.3858880466612722,1.0,0.4645479958186247,medium,True,False,0.6885683760683761
36,21,1.7142857142857142,0.4166666666666667,0.15065547544034813,1.4293366479121417,0.09391770767264762,0.08424908424908423,0.0,0.42933664791214166,0.1410337956776691,low,True,False,0.266057376789532
36,4,9.0,0.8888888888888888,0.3270028624245768,1.227994118496339,0.2680204033343965,1.0,0.1026704832327691,0.227994118496339,0.49293319875555397,medium,True,False,0.673842501729322
36,3,12.0,0.9166666666666666,2.747102105491045,40.59639854431152,0.313117110833089,1.0,1.0,1.0,1.0,high,True,False,0.9791666666666666
36,1,36.0,0.9722222222222222,,,0.3156791172137634,,,,,manual_review,False,False,0.4930555555555556
36,2,18.0,0.9444444444444444,,,0.29436181252161897,,,,,manual_review,False,False,0.5053418803418803
36,4,9.0,0.8888888888888888,0.8979591836734694,2.9599999999999995,0.2859216255442668,1.0,0.8639455782312925,1.0,0.9523809523809523,high,True,False,0.9722222222222222
36,3,12.0,0.9166666666666666,0.30737417811540657,1.106144026541241,0.28380015907439216,1.0,0.07649890415387543,0.106144026541241,0.4533106230891667,medium,True,False,0.6365888211231905
36,4,9.0,0.8888888888888888,0.22615331252167878,1.4249999999999998,0.26335335882031685,1.0,0.0,0.4249999999999998,0.50625,medium,True,False,0.6093189964157706
36,5,7.2,0.8611111111111112,0.914127423822715,4.3999999999999995,0.27518724329548205,1.0,0.8855032317636199,1.0,0.959926131117267,high,True,False,0.9652777777777778
36,2,18.0,0.9444444444444444,,,0.29988272268716,,,,,manual_review,False,False,0.6656632227101624
36,36,1.0,0.0,0.39708694651062554,2.3093257287885662,0.5734610408287131,0.0,0.19611592868083405,1.0,0.3186405750382919,low,True,False,0.4032155692819016
36,11,3.272727272727273,0.6944444444444444,0.7314952695605992,3.00300296430183,0.28549710046195176,0.41724941724941733,0.6419936927474655,1.0,0.6415975593613799,medium,True,False,0.7779234654234655
36,2,18.0,0.9444444444444444,,,0.2941176470588234,,,,,manual_review,False,False,0.4861111111111111
36,29,1.2413793103448276,0.19444444444444445,0.8584205502188662,3.599999999999999,0.3078188576032278,0.0,0.8112274002918216,1.0,0.5339295901021375,medium,True,False,0.5486111111111112
36,3,12.0,0.9166666666666666,0.7777777777777778,2.8,0.29462365591397865,1.0,0.7037037037037037,1.0,0.8962962962962964,high,True,False,0.9791666666666666
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,2,18.0,0.9444444444444444,,,0.2941176470588235,,,,,manual_review,False,False,0.4861111111111111
36,10,3.6,0.7222222222222222,1.442915649972111,9.827906758776226,0.2416958918685076,0.4871794871794873,1.0,1.0,0.7948717948717949,high,True,False,0.8023504273504274
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,1,36.0,0.9722222222222222,,,0.32672070339332315,,,,,manual_review,False,False,0.4930555555555556
36,5,7.2,0.8611111111111112,0.8141105364836804,2.6522522232263723,0.2721110239333021,1.0,0.7521473819782405,1.0,0.9132515836923842,high,True,False,0.9652777777777778
36,2,18.0,0.9444444444444444,,,0.31265294025977797,,,,,manual_review,False,False,0.9661220826492045
36,3,12.0,0.9166666666666666,0.11999999999999997,1.0,0.277591973244147,1.0,0.0,0.0,0.4,medium,True,False,0.5291666666666666
36,16,2.25,0.5555555555555556,1.0608063308317388,4.981222364637587,0.1738460989073527,0.1987179487179487,1.0,1.0,0.6794871794871795,high,True,False,0.6885683760683761
36,2,18.0,0.9444444444444444,,,0.31010968777678893,,,,,manual_review,False,False,0.9377224542699447
36,11,3.272727272727273,0.6944444444444444,0.4167877264352359,1.5410000085830688,0.1705769685568319,0.41724941724941733,0.22238363524698115,0.5410000085830688,0.37998404138197756,medium,True,False,0.7016606804601695
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,8,4.5,0.7777777777777778,0.5093265943213914,2.4546874999999995,0.21224171952611726,0.6794871794871795,0.3457687924285218,1.0,0.6428139491448545,medium,True,False,0.8643162393162394
36,36,1.0,0.0,0.11940562646345297,1.7615509094237471,0.4233385519603756,0.0,0.0,0.7615509094237471,0.1903877273559368,low,True,False,0.21664230407280538
36,3,12.0,0.9166666666666666,0.23275646427742436,1.6204272877086294,0.281501270962627,1.0,0.0,0.6204272877086294,0.5551068219271573,medium,True,False,0.6101428049705315
36,36,1.0,0.0,0.7772416382904243,4.107142857142857,0.2706861785550042,0.0,0.702988851053899,1.0,0.4960460978688646,medium,True,False,0.5
36,13,2.769230769230769,0.6388888888888888,0.5378053743534056,1.9647522163514222,0.12300676746010819,0.30966469428007887,0.3837404991378741,0.9647522163514222,0.49936310649814303,medium,True,False,0.7371383957922419
36,2,18.0,0.9444444444444444,,,0.2946263249209937,,,,,manual_review,False,False,0.5139630114236756
36,19,1.894736842105263,0.4722222222222222,0.1235218807697072,1.3793809345853016,0.11170753065435712,0.12280701754385961,0.0,0.37938093458530164,0.14396804066386926,low,True,False,0.3518119539095904
36,28,1.2857142857142858,0.2222222222222222,0.852341547437117,1.8652684222708438,0.11920197559609402,0.0,0.8031220632494893,0.8652684222708438,0.49740982770503217,medium,True,False,0.5555555555555556
36,8,4.5,0.7777777777777778,0.29350584661100365,2.065604234864853,0.19013904784745683,0.6794871794871795,0.0580077954813382,1.0,0.5420976002133402,medium,True,False,0.6596348295360348
36,6,6.0,0.8333333333333334,0.4014356051014173,1.949379099463164,0.23819279826487794,1.0,0.20191414013522305,0.9493790994631639,0.708014723913119,high,True,False,0.8660787553139764
36,2,18.0,0.9444444444444444,,,0.3023255813953485,,,,,manual_review,False,False,0.8611111111111112
36,8,4.5,0.7777777777777778,1.2705037388801388,5.198277542781373,0.2624139458122141,0.6794871794871795,1.0,1.0,0.8717948717948718,high,True,False,0.8643162393162394
36,6,6.0,0.8333333333333334,0.25777403758824313,1.2511968600954555,0.22732595096678576,1.0,0.010365383450990842,0.2511968600954555,0.4664270992317107,medium,True,False,0.5858391353923235
36,5,7.2,0.8611111111111112,0.6381370324604547,3.8030028211074898,0.26582736022465514,1.0,0.5175160432806063,1.0,0.8311306151482122,high,True,False,0.9652777777777778
36,36,1.0,0.0,0.0561109770756174,1.4874925527850518,0.5610353420962833,0.0,0.0,0.48749255278505177,0.12187313819626294,low,True,False,0.14969989286441265
36,1,36.0,0.9722222222222222,,,0.31428571428571417,,,,,manual_review,False,False,0.4930555555555556
36,36,1.0,0.0,0.3689514856301342,2.1524062156677246,0.4593171320864552,0.0,0.15860198084017893,1.0,0.3055106932940626,low,True,False,0.3739077975313898
36,27,1.3333333333333333,0.25,2.0331796953694936,11.549999999999999,0.1884947585620519,0.00284900284900282,1.0,1.0,0.6011396011396011,medium,True,False,0.5632122507122508
36,10,3.6,0.7222222222222222,1.3390723615247255,7.4698796682735695,0.4603905142580934,0.4871794871794873,1.0,1.0,0.7948717948717949,high,True,False,0.8023504273504274
36,4,9.0,0.8888888888888888,0.05333333333333333,1.2,0.2535885167464116,1.0,0.0,0.19999999999999996,0.45,medium,True,False,0.5222222222222221
36,4,9.0,0.8888888888888888,0.03346582488046681,1.091703046539124,0.25228844740373113,1.0,0.0,0.09170304653912398,0.422925761634781,medium,True,False,0.5080998644860523
36,12,3.0,0.6666666666666666,0.12161832487772449,1.590600029627482,0.047755765033936304,0.358974358974359,0.0,0.590600029627482,0.29123975099661414,low,True,False,0.4036375024028988
36,5,7.2,0.8611111111111112,0.3512396694214875,1.9,0.44522613065326644,1.0,0.13498622589531664,0.8999999999999999,0.6722451790633608,high,True,False,0.7752812213039484
36,1,36.0,0.9722222222222222,,,0.31428571428571406,,,,,manual_review,False,False,0.4930555555555556
36,1,36.0,0.9722222222222222,,,0.31428571428571406,,,,,manual_review,False,False,0.4930555555555556
36,1,36.0,0.9722222222222222,,,0.31428571428571406,,,,,manual_review,False,False,0.4930555555555556
36,6,6.0,0.8333333333333334,0.48479193944999244,2.5625,0.24353399526397157,1.0,0.3130559192666566,1.0,0.7595695717433298,high,True,False,0.9529082702604088
36,6,6.0,0.8333333333333334,1.1530052647048132,4.10576922990817,0.3487690774045903,1.0,1.0,1.0,1.0,high,True,False,0.9583333333333334
36,19,1.894736842105263,0.4722222222222222,0.7051144357991717,1.2625660679136468,0.06983913446039058,0.12280701754385961,0.6068192477322288,0.2625660679136468,0.32715106070223565,low,True,False,0.6339935191759185
36,5,7.2,0.8611111111111112,0.031062596537216814,1.199399407139634,0.2288224430019088,1.0,0.0,0.1993994071396341,0.44984985178490855,medium,True,False,0.5275900925089134
36,13,2.769230769230769,0.6388888888888888,0.29310097610919456,1.3327092753171534,0.06904926641773879,0.30966469428007887,0.05746796814559274,0.33270927531715344,0.22715698539227738,low,True,False,0.45573504938238174
36,10,3.6,0.7222222222222222,2.5089994083539735,9.501186964139992,0.2755939313536644,0.4871794871794873,1.0,1.0,0.7948717948717949,high,True,False,0.8023504273504274
36,1,36.0,0.9722222222222222,,,0.3142857142857146,,,,,manual_review,False,False,0.4930555555555556
36,20,1.8,0.4444444444444444,0.2983788567255289,2.245095948378325,0.1775408727106801,0.10256410256410256,0.06450514230070518,1.0,0.31360244083088784,low,True,False,0.4371467791745627
36,3,12.0,0.9166666666666666,0.1111111111111111,1.3,0.2772585669781933,1.0,0.0,0.30000000000000004,0.47500000000000003,medium,True,False,0.5625
36,25,1.44,0.3055555555555556,0.977685012227054,1.957189524476735,0.02571357768764171,0.02564102564102562,0.9702466829694053,0.957189524476735,0.5891401304148859,medium,True,False,0.5827991452991452
36,20,1.8,0.4444444444444444,0.49826489609017605,1.3840250015258808,0.2556828223192035,0.10256410256410256,0.33101986145356804,0.3840250015258808,0.25288884291586,low,True,False,0.6367521367521367
36,3,12.0,0.9166666666666666,0.0,1.0,0.295711060948081,1.0,0.0,0.0,0.4,medium,True,False,0.47916666666666663
36,25,1.44,0.3055555555555556,1.8518823045129826,225.6123030855385,0.11469309837837638,0.02564102564102562,1.0,1.0,0.6102564102564102,medium,True,False,0.5827991452991452
36,17,2.1176470588235294,0.5277777777777778,0.5101914912968483,1.7906938665812147,0.03611240779490199,0.17043740573152338,0.3469219883957977,0.7906938665812147,0.3872711248764422,medium,True,False,0.6745537958773253
36,1,36.0,0.9722222222222222,,,0.3142857142857145,,,,,manual_review,False,False,0.4930555555555556
36,14,2.5714285714285716,0.6111111111111112,0.28901216040887073,1.651006289308176,0.30402261538932973,0.26739926739926745,0.05201621387849431,0.6510062893081761,0.287916954144224,low,True,False,0.4434713238878384
36,22,1.6363636363636365,0.3888888888888889,0.615923479003167,2.1909304881581533,0.25832545290627773,0.06759906759906761,0.4878979720042227,1.0,0.44780391724110497,medium,True,False,0.6141219891219891
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,8,4.5,0.7777777777777778,0.24587314489746093,1.7081000030040736,0.31002005207492356,0.6794871794871795,0.0,0.7081000030040736,0.44881987254589023,medium,True,False,0.6143162393162394
36,4,9.0,0.8888888888888888,0.28264967173460875,1.632710044741912,0.2660468592227363,1.0,0.04353289564614501,0.6327100447419121,0.5734140246616288,medium,True,False,0.6518540854045718
36,7,5.142857142857143,0.8055555555555556,0.718296981757326,3.8499999999999996,0.24212442437201587,0.816849816849817,0.6243959756764347,1.0,0.7952785182266789,high,True,False,0.9056013431013432
36,7,5.142857142857143,0.8055555555555556,1.40549491320729,3.359141852125972,0.26884949732043384,0.816849816849817,1.0,1.0,0.9267399267399268,high,True,False,0.9056013431013432
36,36,1.0,0.0,0.07834394498891975,1.5033464979528413,0.58432133604459,0.0,0.0,0.5033464979528413,0.1258366244882103,low,True,False,0.16113686426982254
36,16,2.25,0.5555555555555556,0.23869560708626145,1.83434407088937,0.08946345432332103,0.1987179487179487,0.0,0.8343440708893699,0.28807319720952196,low,True,False,0.3912336670747561
36,31,1.1612903225806452,0.1388888888888889,0.5010034638144054,3.3256303334260915,0.16959081670506493,0.0,0.3346712850858739,1.0,0.36713494978005584,medium,True,False,0.5347222222222222
36,6,6.0,0.8333333333333334,0.2435331113320548,1.875,0.22611195569706877,1.0,0.0,0.875,0.61875,medium,True,False,0.6473791401701283
36,35,1.0285714285714285,0.027777777777777776,0.866478504948595,3.616185406940737,0.39706908759250414,0.0,0.82197133993146,1.0,0.537689968976011,medium,True,False,0.5069444444444444
36,8,4.5,0.7777777777777778,0.4301214127327876,1.8986437098304099,0.365431572578633,0.6794871794871795,0.2401618836437168,0.8986437098304099,0.5805124585277752,medium,True,False,0.801942710912893
36,8,4.5,0.7777777777777778,0.34760116539283686,1.400157954196822,0.3209270168642623,0.6794871794871795,0.13013488719044916,0.4001579541968221,0.4173815708607346,medium,True,False,0.6402430725283232
36,1,36.0,0.9722222222222222,,,0.3142857142857143,,,,,manual_review,False,False,0.4930555555555556
36,16,2.25,0.5555555555555556,0.5479866415601679,2.4484992134070036,0.48091461658649926,0.1987179487179487,0.3973155220802238,1.0,0.4685476122152578,medium,True,False,0.6885683760683761
36,1,36.0,0.9722222222222222,,,0.3142857142857143,,,,,manual_review,False,False,0.4930555555555556
36,7,5.142857142857143,0.8055555555555556,1.2340411218007101,5.049999999999999,0.26376360456064774,0.816849816849817,1.0,1.0,0.9267399267399268,high,True,False,0.9056013431013432
36,2,18.0,0.9444444444444444,,,0.3125655275140121,,,,,manual_review,False,False,0.9650956435653795
36,0,36.0,1.0,,,0.0,,,,,manual_review,False,False,
36,17,2.1176470588235294,0.5277777777777778,0.21617495489204594,1.3637920392589618,0.08737085287027535,0.17043740573152338,0.0,0.36379203925896175,0.1591229721073498,low,True,False,0.302762902998344
36,3,12.0,0.9166666666666666,0.4444444444444444,1.5999999999999999,0.28753180661577604,1.0,0.25925925925925924,0.5999999999999999,0.6407407407407407,medium,True,False,0.8483796296296295
36,2,18.0,0.9444444444444444,,,0.29824561403508787,,,,,manual_review,False,False,0.5694444444444444
36,19,1.894736842105263,0.4722222222222222,1.837115482470121,7.004819520450073,0.3148897291305369,0.12280701754385961,1.0,1.0,0.6491228070175439,medium,True,False,0.6487573099415205
36,35,1.0285714285714285,0.027777777777777776,0.026246110051527008,1.2696809073936048,0.543918377719499,0.0,0.0,0.26968090739360484,0.06742022684840121,low,True,False,0.09534286328182653
36,35,1.0285714285714285,0.027777777777777776,0.16102356134702453,1.5249283579214308,0.1327794499095778,0.0,0.0,0.5249283579214308,0.1312320894803577,low,True,False,0.2329774186381087
36,2,18.0,0.9444444444444444,,,0.30787217459080296,,,,,manual_review,False,False,0.9146825396825398
36,32,1.125,0.1111111111111111,0.3392022673932899,1.9157300567626951,0.42320041924058693,0.0,0.11893635652438654,0.9157300567626951,0.27056023897420906,low,True,False,0.3706968063124548
36,1,36.0,0.9722222222222222,,,0.3142857142857143,,,,,manual_review,False,False,0.4930555555555556
